Encoding Id,Market,Rank,Station,Channel,Affiliate,Start Date,Start Time,Stop Date,Stop Time,Start Second,Stop Second,Seconds,Program,ISCI-20,Campaign,Advertiser,Product Name,Module Code,Phone Number,Length 
0001411271,AUGUSTA,108,WFXG,054,FOX,20200225,10:43:35,20200225,10:44:34,0000000010,0000000069,0000000075,THE WENDY WILLIAMS SHOW,MTAU937060H,12/15/19,MMTC,Mosaic,60,7069939053,60
0001403212,AUGUSTA,108,WFXG,054,FOX,20200225,12:13:49,20200225,12:14:18,0000000010,0000000039,0000000045,PERSONAL INJURY COURT,MTAU935430H,11/1/19,MMTC,MBC Skills,30,7069939053,30
0001411271,AUGUSTA,108,WFXG,054,FOX,20200225,12:44:14,20200225,12:45:13,0000000010,0000000069,0000000075,PERSONAL INJURY COURT,MTAU937060H,12/15/19,MMTC,Mosaic,60,7069939053,60
0001411272,AUGUSTA,108,WFXG,054,FOX,20200225,14:23:21,20200225,14:23:50,0000000010,0000000039,0000000045,DIVORCE COURT,MTAU937030H,12/15/19,MMTC,Mosaic,30,7069939053,30
0001411271,AUGUSTA,108,WFXG,054,FOX,20200225,14:39:08,20200225,14:40:07,0000000010,0000000069,0000000075,DIVORCE COURT,MTAU937060H,12/15/19,MMTC,Mosaic,60,7069939053,60
0001403212,AUGUSTA,108,WFXG,054,FOX,20200225,21:23:44,20200225,21:24:13,0000000010,0000000039,0000000045,GORDON RAMSAY'S 24 HOURS TO HELL AND,MTAU935430H,11/1/19,MMTC,MBC Skills,30,7069939053,30
0001411271,AUGUSTA,108,WFXG,054,FOX,20200226,17:15:40,20200226,17:16:39,0000000010,0000000069,0000000075,HOT BENCH,MTAU937060H,12/15/19,MMTC,Mosaic,60,7069939053,60
0001411272,AUGUSTA,108,WFXG,054,FOX,20200226,17:46:28,20200226,17:46:56,0000000011,0000000039,0000000045,HOT BENCH,MTAU937030H,12/15/19,MMTC,Mosaic,30,7069939053,30
0001403212,AUGUSTA,108,WFXG,054,FOX,20200226,19:59:05,20200226,19:59:34,0000000010,0000000039,0000000045,FAMILY FEUD,MTAU935430H,11/1/19,MMTC,MBC Skills,30,7069939053,30
0001411272,AUGUSTA,108,WFXG,054,FOX,20200226,20:22:08,20200226,20:22:37,0000000010,0000000039,0000000045,THE MASKED SINGER,MTAU937030H,12/15/19,MMTC,Mosaic,30,7069939053,30
0001403212,AUGUSTA,108,WFXG,054,FOX,20200227,12:14:17,20200227,12:14:46,0000000010,0000000039,0000000045,PERSONAL INJURY COURT,MTAU935430H,11/1/19,MMTC,MBC Skills,30,7069939053,30
0001411271,AUGUSTA,108,WFXG,054,FOX,20200227,12:44:12,20200227,12:45:11,0000000010,0000000069,0000000075,PERSONAL INJURY COURT,MTAU937060H,12/15/19,MMTC,Mosaic,60,7069939053,60
0001411271,AUGUSTA,108,WFXG,054,FOX,20200227,14:14:02,20200227,14:15:00,0000000011,0000000069,0000000075,DIVORCE COURT,MTAU937060H,12/15/19,MMTC,Mosaic,60,7069939053,60
0001411272,AUGUSTA,108,WFXG,054,FOX,20200227,14:58:51,20200227,14:59:20,0000000010,0000000039,0000000045,DIVORCE COURT,MTAU937030H,12/15/19,MMTC,Mosaic,30,7069939053,30
0001411271,AUGUSTA,108,WFXG,054,FOX,20200227,17:15:11,20200227,17:16:10,0000000010,0000000069,0000000075,HOT BENCH,MTAU937060H,12/15/19,MMTC,Mosaic,60,7069939053,60
0001403212,AUGUSTA,108,WFXG,054,FOX,20200227,21:23:34,20200227,21:24:03,0000000010,0000000039,0000000045,DEPUTY,MTAU935430H,11/1/19,MMTC,MBC Skills,30,7069939053,30
0001411272,AUGUSTA,108,WFXG,054,FOX,20200228,17:46:15,20200228,17:46:44,0000000010,0000000039,0000000045,HOT BENCH,MTAU937030H,12/15/19,MMTC,Mosaic,30,7069939053,30
0001403217,MACON,119,WMGT,041,NBC,20200225,16:25:21,20200225,16:25:49,0000000010,0000000038,0000000045,JUDGE JUDY,MTMA935930H,11/1/19,MMTC,MBC Skills,30,4788034895,30
0001411281,MACON,119,WMGT,041,NBC,20200225,16:41:40,20200225,16:42:38,0000000010,0000000068,0000000075,JUDGE JUDY,MTMA937560H,12/15/19,MMTC,Mosaic,60,4788034895,60
0001411282,MACON,119,WMGT,041,NBC,20200227,16:11:33,20200227,16:12:01,0000000010,0000000039,0000000045,JUDGE JUDY,MTMA937530H,12/15/19,MMTC,Mosaic,30,4788034895,30
0001411281,MACON,119,WMGT,041,NBC,20200227,16:47:58,20200227,16:48:56,0000000010,0000000068,0000000075,JUDGE JUDY,MTMA937560H,12/15/19,MMTC,Mosaic,60,4788034895,60
0001411281,MACON,119,WGXA,024,FOX,20200224,09:21:14,20200224,09:22:13,0000000010,0000000069,0000000075,CAUGHT IN PROVIDENCE,MTMA937560H,12/15/19,MMTC,Mosaic,60,4788034895,60
0001411282,MACON,119,WGXA,024,FOX,20200224,09:59:14,20200224,09:59:43,0000000010,0000000039,0000000045,CAUGHT IN PROVIDENCE,MTMA937530H,12/15/19,MMTC,Mosaic,30,4788034895,30
0001411281,MACON,119,WGXA,024,FOX,20200224,12:39:06,20200224,12:40:05,0000000010,0000000069,0000000075,DIVORCE COURT,MTMA937560H,12/15/19,MMTC,Mosaic,60,4788034895,60
0001403217,MACON,119,WGXA,024,FOX,20200224,12:56:34,20200224,12:57:03,0000000010,0000000039,0000000045,DIVORCE COURT,MTMA935930H,11/1/19,MMTC,MBC Skills,30,4788034895,30
0001411282,MACON,119,WGXA,024,FOX,20200224,15:37:50,20200224,15:38:19,0000000010,0000000039,0000000045,AMERICA SAYS,MTMA937530H,12/15/19,MMTC,Mosaic,30,4788034895,30
0001403217,MACON,119,WGXA,024,FOX,20200224,17:44:24,20200224,17:44:53,0000000010,0000000039,0000000045,WGXA NEWS AT 5,MTMA935930H,11/1/19,MMTC,MBC Skills,30,4788034895,30
0001411281,MACON,119,WGXA,024,FOX,20200224,19:42:45,20200224,19:43:44,0000000010,0000000069,0000000075,THE BIG BANG THEORY,MTMA937560H,12/15/19,MMTC,Mosaic,60,4788034895,60
0001411282,MACON,119,WGXA,024,FOX,20200224,22:45:20,20200224,22:45:49,0000000010,0000000039,0000000045,WGXA NEWS AT 10,MTMA937530H,12/15/19,MMTC,Mosaic,30,4788034895,30
0001403217,MACON,119,WGXA,024,FOX,20200225,13:44:22,20200225,13:44:51,0000000010,0000000039,0000000045,THE WENDY WILLIAMS SHOW,MTMA935930H,11/1/19,MMTC,MBC Skills,30,4788034895,30
0001411281,MACON,119,WGXA,024,FOX,20200225,13:52:30,20200225,13:53:29,0000000010,0000000069,0000000075,THE WENDY WILLIAMS SHOW,MTMA937560H,12/15/19,MMTC,Mosaic,60,4788034895,60
0001411281,MACON,119,WGXA,024,FOX,20200225,14:24:48,20200225,14:25:47,0000000010,0000000069,0000000075,HOT BENCH,MTMA937560H,12/15/19,MMTC,Mosaic,60,4788034895,60
0001411282,MACON,119,WGXA,024,FOX,20200225,14:59:12,20200225,14:59:41,0000000010,0000000039,0000000045,HOT BENCH,MTMA937530H,12/15/19,MMTC,Mosaic,30,4788034895,30
0001411281,MACON,119,WGXA,024,FOX,20200225,15:52:46,20200225,15:53:45,0000000010,0000000069,0000000075,AMERICA SAYS,MTMA937560H,12/15/19,MMTC,Mosaic,60,4788034895,60
0001403217,MACON,119,WGXA,024,FOX,20200225,19:41:42,20200225,19:42:11,0000000010,0000000039,0000000045,THE BIG BANG THEORY,MTMA935930H,11/1/19,MMTC,MBC Skills,30,4788034895,30
0001411282,MACON,119,WGXA,024,FOX,20200225,22:44:00,20200225,22:44:29,0000000010,0000000039,0000000045,WGXA NEWS AT 10,MTMA937530H,12/15/19,MMTC,Mosaic,30,4788034895,30
0001403217,MACON,119,WGXA,024,FOX,20200226,09:17:17,20200226,09:17:46,0000000010,0000000039,0000000045,CAUGHT IN PROVIDENCE,MTMA935930H,11/1/19,MMTC,MBC Skills,30,4788034895,30
0001411281,MACON,119,WGXA,024,FOX,20200226,09:52:08,20200226,09:53:07,0000000010,0000000069,0000000075,CAUGHT IN PROVIDENCE,MTMA937560H,12/15/19,MMTC,Mosaic,60,4788034895,60
0001411282,MACON,119,WGXA,024,FOX,20200226,12:28:55,20200226,12:29:24,0000000010,0000000039,0000000045,DIVORCE COURT,MTMA937530H,12/15/19,MMTC,Mosaic,30,4788034895,30
0001411281,MACON,119,WGXA,024,FOX,20200226,12:45:29,20200226,12:46:28,0000000010,0000000069,0000000075,DIVORCE COURT,MTMA937560H,12/15/19,MMTC,Mosaic,60,4788034895,60
0001403217,MACON,119,WGXA,024,FOX,20200226,15:45:56,20200226,15:46:26,0000000010,0000000040,0000000045,AMERICA SAYS,MTMA935930H,11/1/19,MMTC,MBC Skills,30,4788034895,30
0001411282,MACON,119,WGXA,024,FOX,20200226,17:58:40,20200226,17:59:09,0000000010,0000000039,0000000045,WGXA NEWS AT 5,MTMA937530H,12/15/19,MMTC,Mosaic,30,4788034895,30
0001411281,MACON,119,WGXA,024,FOX,20200227,13:53:26,20200227,13:54:25,0000000010,0000000069,0000000075,THE WENDY WILLIAMS SHOW,MTMA937560H,12/15/19,MMTC,Mosaic,60,4788034895,60
0001403217,MACON,119,WGXA,024,FOX,20200227,13:59:42,20200227,13:59:56,0000000025,0000000039,0000000045,THE WENDY WILLIAMS SHOW,MTMA935930H,11/1/19,MMTC,MBC Skills,30,4788034895,30
0001411281,MACON,119,WGXA,024,FOX,20200227,14:14:56,20200227,14:15:55,0000000010,0000000069,0000000075,HOT BENCH,MTMA937560H,12/15/19,MMTC,Mosaic,60,4788034895,60
0001411282,MACON,119,WGXA,024,FOX,20200227,14:38:57,20200227,14:39:26,0000000010,0000000039,0000000045,HOT BENCH,MTMA937530H,12/15/19,MMTC,Mosaic,30,4788034895,30
0001403217,MACON,119,WGXA,024,FOX,20200228,17:24:32,20200228,17:25:01,0000000010,0000000039,0000000045,WGXA NEWS AT 5,MTMA935930H,11/1/19,MMTC,MBC Skills,30,4788034895,30
0001411277,COLUMBUS GA,130,WTVM,009,ABC,20200224,12:55:09,20200224,12:56:07,0000000011,0000000069,0000000075,RIGHTTHISMINUTE,MTCO937360H,12/15/19,MMTC,Mosaic,60,7063968093,60
0001411278,COLUMBUS GA,130,WTVM,009,ABC,20200224,13:38:07,20200224,13:38:36,0000000010,0000000039,0000000045,GMA3: STRAHAN  SARA & KEKE,MTCO937330H,12/15/19,MMTC,Mosaic,30,7063968093,30
0001403215,COLUMBUS GA,130,WTVM,009,ABC,20200224,14:59:35,20200224,15:00:04,0000000010,0000000039,0000000045,GENERAL HOSPITAL,MTCO935730H,11/1/19,MMTC,MBC Skills,30,7063968093,30
0001411278,COLUMBUS GA,130,WTVM,009,ABC,20200224,19:59:01,20200224,19:59:30,0000000010,0000000039,0000000045,ENTERTAINMENT TONIGHT,MTCO937330H,12/15/19,MMTC,Mosaic,30,7063968093,30
0001411277,COLUMBUS GA,130,WTVM,009,ABC,20200225,13:37:25,20200225,13:38:24,0000000010,0000000069,0000000075,GMA3: STRAHAN  SARA & KEKE,MTCO937360H,12/15/19,MMTC,Mosaic,60,7063968093,60
0001411277,COLUMBUS GA,130,WTVM,009,ABC,20200225,15:37:37,20200225,15:38:36,0000000010,0000000069,0000000075,THE ELLEN DEGENERES SHOW,MTCO937360H,12/15/19,MMTC,Mosaic,60,7063968093,60
0001403215,COLUMBUS GA,130,WTVM,009,ABC,20200225,15:54:55,20200225,15:55:24,0000000010,0000000039,0000000045,THE ELLEN DEGENERES SHOW,MTCO935730H,11/1/19,MMTC,MBC Skills,30,7063968093,30
0001411277,COLUMBUS GA,130,WTVM,009,ABC,20200226,12:55:31,20200226,12:56:30,0000000010,0000000069,0000000075,RIGHTTHISMINUTE,MTCO937360H,12/15/19,MMTC,Mosaic,60,7063968093,60
0001411278,COLUMBUS GA,130,WTVM,009,ABC,20200226,21:20:22,20200226,21:20:50,0000000011,0000000039,0000000045,MODERN FAMILY,MTCO937330H,12/15/19,MMTC,Mosaic,30,7063968093,30
0001411277,COLUMBUS GA,130,WTVM,009,ABC,20200227,13:58:29,20200227,13:59:28,0000000010,0000000069,0000000075,GMA3: STRAHAN  SARA & KEKE,MTCO937360H,12/15/19,MMTC,Mosaic,60,7063968093,60
0001411277,COLUMBUS GA,130,WTVM,009,ABC,20200227,15:19:13,20200227,15:20:11,0000000011,0000000069,0000000075,THE ELLEN DEGENERES SHOW,MTCO937360H,12/15/19,MMTC,Mosaic,60,7063968093,60
0001403215,COLUMBUS GA,130,WTVM,009,ABC,20200227,15:38:27,20200227,15:38:56,0000000010,0000000039,0000000045,THE ELLEN DEGENERES SHOW,MTCO935730H,11/1/19,MMTC,MBC Skills,30,7063968093,30
0001411278,COLUMBUS GA,130,WTVM,009,ABC,20200227,21:15:58,20200227,21:16:27,0000000010,0000000039,0000000045,GREY'S ANATOMY,MTCO937330H,12/15/19,MMTC,Mosaic,30,7063968093,30
0001403215,COLUMBUS GA,130,WTVM,009,ABC,20200228,12:26:47,20200228,12:27:16,0000000010,0000000039,0000000045,WTVM NEWS LEADER 9 AT NOON,MTCO935730H,11/1/19,MMTC,MBC Skills,30,7063968093,30
0001411277,COLUMBUS GA,130,WLTZ,038,NBC,20200224,12:59:14,20200224,13:00:12,0000000011,0000000069,0000000075,CAUGHT IN PROVIDENCE,MTCO937360H,12/15/19,MMTC,Mosaic,60,7063968093,60
0001411278,COLUMBUS GA,130,WLTZ,038,NBC,20200224,19:59:29,20200224,19:59:57,0000000011,0000000039,0000000045,FAMILY FEUD,MTCO937330H,12/15/19,MMTC,Mosaic,30,7063968093,30
0001403215,COLUMBUS GA,130,WLTZ,038,NBC,20200225,20:36:42,20200225,20:37:11,0000000010,0000000039,0000000045,THE VOICE,MTCO935730H,11/1/19,MMTC,MBC Skills,30,7063968093,30
0001411278,COLUMBUS GA,130,WLTZ,038,NBC,20200225,22:33:32,20200225,22:34:00,0000000011,0000000039,0000000045,NEW AMSTERDAM,MTCO937330H,12/15/19,MMTC,Mosaic,30,7063968093,30
0001403215,COLUMBUS GA,130,WLTZ,038,NBC,20200228,13:27:42,20200228,13:28:11,0000000010,0000000039,0000000045,DAYS OF OUR LIVES,MTCO935730H,11/1/19,MMTC,MBC Skills,30,7063968093,30
0001403215,COLUMBUS GA,130,WXTX,054,FOX,20200224,13:26:21,20200224,13:26:50,0000000010,0000000039,0000000045,THE REAL,MTCO935730H,11/1/19,MMTC,MBC Skills,30,7063968093,30
0001411277,COLUMBUS GA,130,WXTX,054,FOX,20200224,13:55:27,20200224,13:56:26,0000000010,0000000069,0000000075,THE REAL,MTCO937360H,12/15/19,MMTC,Mosaic,60,7063968093,60
0001411277,COLUMBUS GA,130,WXTX,054,FOX,20200224,14:21:59,20200224,14:22:58,0000000010,0000000069,0000000075,DR. PHIL,MTCO937360H,12/15/19,MMTC,Mosaic,60,7063968093,60
0001411278,COLUMBUS GA,130,WXTX,054,FOX,20200224,14:58:22,20200224,14:58:51,0000000010,0000000039,0000000045,DR. PHIL,MTCO937330H,12/15/19,MMTC,Mosaic,30,7063968093,30
0001403215,COLUMBUS GA,130,WXTX,054,FOX,20200225,10:28:15,20200225,10:28:44,0000000010,0000000039,0000000045,JUSTICE WITH JUDGE MABLEAN,MTCO935730H,11/1/19,MMTC,MBC Skills,30,7063968093,30
0001411277,COLUMBUS GA,130,WXTX,054,FOX,20200225,10:45:25,20200225,10:46:24,0000000010,0000000069,0000000075,JUSTICE WITH JUDGE MABLEAN,MTCO937360H,12/15/19,MMTC,Mosaic,60,7063968093,60
0001411277,COLUMBUS GA,130,WXTX,054,FOX,20200225,16:28:41,20200225,16:29:40,0000000010,0000000069,0000000075,HOT BENCH,MTCO937360H,12/15/19,MMTC,Mosaic,60,7063968093,60
0001411278,COLUMBUS GA,130,WXTX,054,FOX,20200225,16:54:31,20200225,16:55:01,0000000010,0000000040,0000000045,HOT BENCH,MTCO937330H,12/15/19,MMTC,Mosaic,30,7063968093,30
0001411277,COLUMBUS GA,130,WXTX,054,FOX,20200226,13:47:45,20200226,13:48:44,0000000010,0000000069,0000000075,THE REAL,MTCO937360H,12/15/19,MMTC,Mosaic,60,7063968093,60
0001403215,COLUMBUS GA,130,WXTX,054,FOX,20200226,13:59:04,20200226,13:59:33,0000000010,0000000039,0000000045,THE REAL,MTCO935730H,11/1/19,MMTC,MBC Skills,30,7063968093,30
0001411278,COLUMBUS GA,130,WXTX,054,FOX,20200226,20:43:48,20200226,20:44:16,0000000011,0000000039,0000000045,THE MASKED SINGER,MTCO937330H,12/15/19,MMTC,Mosaic,30,7063968093,30
0001411277,COLUMBUS GA,130,WXTX,054,FOX,20200227,10:16:21,20200227,10:17:19,0000000011,0000000069,0000000075,JUSTICE WITH JUDGE MABLEAN,MTCO937360H,12/15/19,MMTC,Mosaic,60,7063968093,60
0001403215,COLUMBUS GA,130,WXTX,054,FOX,20200227,10:46:36,20200227,10:47:05,0000000010,0000000039,0000000045,JUSTICE WITH JUDGE MABLEAN,MTCO935730H,11/1/19,MMTC,MBC Skills,30,7063968093,30
0001411278,COLUMBUS GA,130,WXTX,054,FOX,20200228,10:16:33,20200228,10:17:01,0000000011,0000000039,0000000045,JUSTICE WITH JUDGE MABLEAN,MTCO937330H,12/15/19,MMTC,Mosaic,30,7063968093,30
0001403215,COLUMBUS GA,130,WXTX,054,FOX,20200228,10:46:18,20200228,10:46:47,0000000010,0000000039,0000000045,JUSTICE WITH JUDGE MABLEAN,MTCO935730H,11/1/19,MMTC,MBC Skills,30,7063968093,30
0001411278,COLUMBUS GA,130,WXTX,054,FOX,20200228,13:34:00,20200228,13:34:29,0000000010,0000000039,0000000045,THE REAL,MTCO937330H,12/15/19,MMTC,Mosaic,30,7063968093,30
0001403215,COLUMBUS GA,130,WXTX,054,FOX,20200228,13:55:16,20200228,13:55:46,0000000010,0000000040,0000000045,THE REAL,MTCO935730H,11/1/19,MMTC,MBC Skills,30,7063968093,30
0001411280,MYRTLE BEACH,097,WMBF,032,NBC,20200224,18:10:21,20200224,18:10:49,0000000011,0000000039,0000000045,WMBF NEWS AT 6,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411280,MYRTLE BEACH,097,WMBF,032,NBC,20200224,19:59:06,20200224,19:59:35,0000000010,0000000039,0000000045,WMBF NEWS AT 7:30,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411279,MYRTLE BEACH,097,WMBF,032,NBC,20200225,09:29:41,20200225,09:30:39,0000000011,0000000069,0000000075,TODAY 3RD HOUR,MTFL937460H,12/15/19,MMTC,Mosaic,60,8437935121,60
0001411280,MYRTLE BEACH,097,WMBF,032,NBC,20200225,09:57:45,20200225,09:58:13,0000000011,0000000039,0000000045,TODAY 3RD HOUR,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411279,MYRTLE BEACH,097,WMBF,032,NBC,20200225,12:40:58,20200225,12:41:57,0000000010,0000000069,0000000075,RIGHTTHISMINUTE,MTFL937460H,12/15/19,MMTC,Mosaic,60,8437935121,60
0001411280,MYRTLE BEACH,097,WMBF,032,NBC,20200225,12:59:26,20200225,12:59:55,0000000010,0000000039,0000000045,RIGHTTHISMINUTE,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411279,MYRTLE BEACH,097,WMBF,032,NBC,20200225,17:45:56,20200225,17:46:54,0000000011,0000000069,0000000075,INSIDE EDITION,MTFL937460H,12/15/19,MMTC,Mosaic,60,8437935121,60
0001411280,MYRTLE BEACH,097,WMBF,032,NBC,20200225,20:36:27,20200225,20:36:55,0000000011,0000000039,0000000045,THE VOICE,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411280,MYRTLE BEACH,097,WMBF,032,NBC,20200226,12:54:01,20200226,12:54:29,0000000011,0000000039,0000000045,RIGHTTHISMINUTE,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411280,MYRTLE BEACH,097,WMBF,032,NBC,20200226,17:57:52,20200226,17:58:20,0000000011,0000000039,0000000045,INSIDE EDITION,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411280,MYRTLE BEACH,097,WMBF,032,NBC,20200226,18:29:17,20200226,18:29:46,0000000010,0000000039,0000000045,WMBF NEWS AT 6,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411280,MYRTLE BEACH,097,WMBF,032,NBC,20200226,21:43:34,20200226,21:44:02,0000000011,0000000039,0000000045,CHICAGO FIRE,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411280,MYRTLE BEACH,097,WMBF,032,NBC,20200227,09:31:28,20200227,09:31:56,0000000011,0000000039,0000000045,TODAY 3RD HOUR,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411279,MYRTLE BEACH,097,WMBF,032,NBC,20200227,09:57:04,20200227,09:58:03,0000000010,0000000069,0000000075,TODAY 3RD HOUR,MTFL937460H,12/15/19,MMTC,Mosaic,60,8437935121,60
0001411280,MYRTLE BEACH,097,WMBF,032,NBC,20200227,12:09:03,20200227,12:09:31,0000000011,0000000039,0000000045,LEGAL ACCESS,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411280,MYRTLE BEACH,097,WMBF,032,NBC,20200227,12:28:41,20200227,12:29:09,0000000011,0000000039,0000000045,LEGAL ACCESS,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411279,MYRTLE BEACH,097,WMBF,032,NBC,20200227,12:53:39,20200227,12:54:38,0000000010,0000000069,0000000075,RIGHTTHISMINUTE,MTFL937460H,12/15/19,MMTC,Mosaic,60,8437935121,60
0001411280,MYRTLE BEACH,097,WMBF,032,NBC,20200227,17:50:56,20200227,17:51:25,0000000011,0000000040,0000000045,INSIDE EDITION,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411280,MYRTLE BEACH,097,WMBF,032,NBC,20200228,17:52:57,20200228,17:53:26,0000000010,0000000039,0000000045,INSIDE EDITION,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411280,MYRTLE BEACH,097,WMBF,032,NBC,20200228,19:58:37,20200228,19:59:05,0000000011,0000000039,0000000045,WMBF NEWS AT 7:30,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411280,MYRTLE BEACH,097,WMBF,032,NBC,20200228,21:59:13,20200228,21:59:42,0000000010,0000000039,0000000045,DATELINE NBC,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411280,MYRTLE BEACH,097,WMBF,032,NBC,20200229,20:18:50,20200229,20:19:19,0000000010,0000000039,0000000045,THE VOICE,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411280,MYRTLE BEACH,097,WMBF,032,NBC,20200229,21:06:19,20200229,21:06:48,0000000010,0000000039,0000000045,DATELINE NBC,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411280,MYRTLE BEACH,097,WMBF,032,NBC,20200229,21:20:30,20200229,21:20:59,0000000010,0000000039,0000000045,DATELINE NBC,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411281,MACON,119,WGX2,016,ABC,20200224,15:25:52,20200224,15:26:51,0000000010,0000000069,0000000075,TAMRON HALL,MTMA937560H,12/15/19,MMTC,Mosaic,60,4788034895,60
0001411282,MACON,119,WGX2,016,ABC,20200224,15:56:12,20200224,15:56:41,0000000010,0000000039,0000000045,TAMRON HALL,MTMA937530H,12/15/19,MMTC,Mosaic,30,4788034895,30
0001403217,MACON,119,WGX2,016,ABC,20200224,18:08:54,20200224,18:09:23,0000000010,0000000039,0000000045,ABC16 NEWS AT 6,MTMA935930H,11/1/19,MMTC,MBC Skills,30,4788034895,30
0001411282,MACON,119,WGX2,016,ABC,20200224,19:58:39,20200224,19:59:08,0000000010,0000000039,0000000045,EXTRA,MTMA937530H,12/15/19,MMTC,Mosaic,30,4788034895,30
0001403217,MACON,119,WGX2,016,ABC,20200226,15:22:49,20200226,15:23:18,0000000010,0000000039,0000000045,TAMRON HALL,MTMA935930H,11/1/19,MMTC,MBC Skills,30,4788034895,30
0001411281,MACON,119,WGX2,016,ABC,20200226,15:55:58,20200226,15:56:57,0000000010,0000000069,0000000075,TAMRON HALL,MTMA937560H,12/15/19,MMTC,Mosaic,60,4788034895,60
0001411282,MACON,119,WGX2,016,ABC,20200226,18:14:20,20200226,18:14:49,0000000010,0000000039,0000000045,ABC16 NEWS AT 6,MTMA937530H,12/15/19,MMTC,Mosaic,30,4788034895,30
0001403214,CHATTANOOGA,092,ETVC,040,FOX,20200224,20:43:27,20200224,20:43:56,0000000010,0000000039,0000000045,9-1-1: LONE STAR,MTTN935630H,11/1/19,MMTC,MBC Skills,30,4235917179,30
0001411276,CHATTANOOGA,092,ETVC,040,FOX,20200225,20:46:02,20200225,20:46:31,0000000010,0000000039,0000000045,GORDON RAMSAY'S 24 HOURS TO HELL AND,MTTN937230H,12/15/19,MMTC,Mosaic,30,4235917179,30
0001403214,CHATTANOOGA,092,ETVC,040,FOX,20200226,20:21:08,20200226,20:21:37,0000000010,0000000039,0000000045,THE MASKED SINGER,MTTN935630H,11/1/19,MMTC,MBC Skills,30,4235917179,30
0001403214,CHATTANOOGA,092,ETVC,040,FOX,20200228,08:19:53,20200228,08:20:22,0000000010,0000000039,0000000045,GMC: FOX EDITION,MTTN935630H,11/1/19,MMTC,MBC Skills,30,4235917179,30
0001411276,CHATTANOOGA,092,ETVC,040,FOX,20200228,09:22:45,20200228,09:23:14,0000000010,0000000039,0000000045,THE DOCTORS,MTTN937230H,12/15/19,MMTC,Mosaic,30,4235917179,30
0001403214,CHATTANOOGA,092,ETVC,040,FOX,20200228,09:49:44,20200228,09:50:13,0000000010,0000000039,0000000045,THE DOCTORS,MTTN935630H,11/1/19,MMTC,MBC Skills,30,4235917179,30
0001411276,CHATTANOOGA,092,ETVC,040,FOX,20200228,15:17:49,20200228,15:18:18,0000000010,0000000039,0000000045,JUDGE MATHIS,MTTN937230H,12/15/19,MMTC,Mosaic,30,4235917179,30
0001403214,CHATTANOOGA,092,ETVC,040,FOX,20200228,15:44:30,20200228,15:44:59,0000000010,0000000039,0000000045,JUDGE MATHIS,MTTN935630H,11/1/19,MMTC,MBC Skills,30,4235917179,30
0001411276,CHATTANOOGA,092,ETVC,040,FOX,20200228,16:29:52,20200228,16:30:21,0000000010,0000000039,0000000045,THE DR. OZ SHOW,MTTN937230H,12/15/19,MMTC,Mosaic,30,4235917179,30
0001403214,CHATTANOOGA,092,ETVC,040,FOX,20200228,16:59:35,20200228,17:00:04,0000000010,0000000039,0000000045,THE DR. OZ SHOW,MTTN935630H,11/1/19,MMTC,MBC Skills,30,4235917179,30
0001411276,CHATTANOOGA,092,ETVC,040,FOX,20200228,18:24:30,20200228,18:24:59,0000000010,0000000039,0000000045,MIKE & MOLLY,MTTN937230H,12/15/19,MMTC,Mosaic,30,4235917179,30
0001403214,CHATTANOOGA,092,WDSI,061,IND,20200228,12:50:00,20200228,12:50:29,0000000010,0000000039,0000000045,GMC: FOX EDITION,MTTN935630H,11/1/19,MMTC,MBC Skills,30,4235917179,30
0001411281,MACON,119,BMGT,042,IND,20200224,10:26:54,20200224,10:27:53,0000000010,0000000069,0000000075,JUDGE JOE BROWN,MTMA937560H,12/15/19,MMTC,Mosaic,60,4788034895,60
0001403217,MACON,119,BMGT,042,IND,20200224,12:04:53,20200224,12:05:21,0000000010,0000000038,0000000045,LAW & ORDER,MTMA935930H,11/1/19,MMTC,MBC Skills,30,4788034895,30
