Encoding Id,Market,Rank,Station,Channel,Affiliate,Start Date,Start Time,Stop Date,Stop Time,Start Second,Stop Second,Seconds,Program,ISCI-20,Campaign,Advertiser,Product Name,Module Code,Phone Number,Length 
0001411284,RALEIGH,027,EUVC,041,IND,20200225,14:41:53,20200225,14:42:22,0000000010,0000000039,0000000045,MOVIE,MMRD936730H,12/15/19,MMC,Mosaic,30,9104443471,30
0001411283,RALEIGH,027,EUVC,041,IND,20200225,15:18:45,20200225,15:19:44,0000000010,0000000069,0000000075,MOVIE,MMRD936760H,12/15/19,MMC,Mosaic,60,9104443471,60
0001411283,RALEIGH,027,EUVC,041,IND,20200225,16:21:02,20200225,16:22:00,0000000011,0000000069,0000000075,MOVIE,MMRD936760H,12/15/19,MMC,Mosaic,60,9104443471,60
0001411283,RALEIGH,027,EUVC,041,IND,20200226,13:08:18,20200226,13:09:17,0000000010,0000000069,0000000075,WITHOUT A TRACE,MMRD936760H,12/15/19,MMC,Mosaic,60,9104443471,60
0001403210,RALEIGH,027,EUVC,041,IND,20200226,17:38:53,20200226,17:39:22,0000000010,0000000039,0000000045,MOVIE,MMRD935130H,11/1/19,MMC,MBC Skills,30,9104443471,30
0001411284,RALEIGH,027,EUVC,041,IND,20200226,19:22:31,20200226,19:23:00,0000000010,0000000039,0000000045,THE GAME,MMRD936730H,12/15/19,MMC,Mosaic,30,9104443471,30
0001411283,RALEIGH,027,EUVC,041,IND,20200226,19:44:40,20200226,19:45:39,0000000010,0000000069,0000000075,THE GAME,MMRD936760H,12/15/19,MMC,Mosaic,60,9104443471,60
0001411283,RALEIGH,027,EUVC,041,IND,20200227,13:30:25,20200227,13:31:23,0000000011,0000000069,0000000075,OJ25,MMRD936760H,12/15/19,MMC,Mosaic,60,9104443471,60
0001403210,RALEIGH,027,EUVC,041,IND,20200227,14:44:56,20200227,14:45:25,0000000010,0000000039,0000000045,MOVIE,MMRD935130H,11/1/19,MMC,MBC Skills,30,9104443471,30
0001411283,RALEIGH,027,EUVC,041,IND,20200227,16:46:15,20200227,16:47:13,0000000010,0000000068,0000000075,MOVIE,MMRD936760H,12/15/19,MMC,Mosaic,60,9104443471,60
0001411284,RALEIGH,027,EUVC,041,IND,20200227,19:54:27,20200227,19:54:56,0000000010,0000000039,0000000045,THE GAME,MMRD936730H,12/15/19,MMC,Mosaic,30,9104443471,30
